O,D,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23
19,16,0.0,0.0,1.20606302723e-10,0.0,0.0,1.14858123013e-10,0.0,3.52273765714e-11,5.05206987356e-11,0.0,1.95859994889e-10,1.77508008292e-10,157.693269139,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,74.8079473127,42.0917145012,21.9681128601,10.6640607623,4.82954332946,2.0473457095,0.815358234347,0.306241866321,0.10892699313,0.0368518618554,0.0119132096419,0.00369761984758,0.00110737827121,0.000321643660928,9.10845499246e-05,2.5283260241e-05,6.91718691214e-06,1.87562703147e-06,6.96015334255e-07
19,31,0.0,0.0,5.28975011942e-12,0.0,0.0,5.03763697423e-12,0.0,1.54506037594e-12,2.21582011998e-12,0.0,8.59035065303e-12,7.78543896018e-12,6.91637145345,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,3.28105032073,1.846127829,0.963513721933,0.467721963257,0.211822075853,0.0897958644518,0.0357613260678,0.0134316608036,0.00477749969868,0.0016163097305,0.000522509194818,0.000162176309104,4.85692224217e-05,1.41071781109e-05,3.9949364002e-06,1.10891492285e-06,3.03385390883e-07,8.22643434853e-08,3.05269883445e-08
19,45,0.0,0.0,5.28975011942e-12,0.0,0.0,5.03763697423e-12,0.0,1.54506037594e-12,2.21582011998e-12,0.0,8.59035065303e-12,7.78543896018e-12,6.91637145345,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,3.28105032073,1.846127829,0.963513721933,0.467721963257,0.211822075853,0.0897958644518,0.0357613260678,0.0134316608036,0.00477749969868,0.0016163097305,0.000522509194818,0.000162176309104,4.85692224217e-05,1.41071781109e-05,3.9949364002e-06,1.10891492285e-06,3.03385390883e-07,8.22643434853e-08,3.05269883445e-08
19,56,0.0,0.0,5.28975011942e-12,0.0,0.0,5.03763697423e-12,0.0,1.54506037594e-12,2.21582011998e-12,0.0,8.59035065303e-12,7.78543896018e-12,6.91637145345,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,3.28105032073,1.846127829,0.963513721933,0.467721963257,0.211822075853,0.0897958644518,0.0357613260678,0.0134316608036,0.00477749969868,0.0016163097305,0.000522509194818,0.000162176309104,4.85692224217e-05,1.41071781109e-05,3.9949364002e-06,1.10891492285e-06,3.03385390883e-07,8.22643434853e-08,3.05269883445e-08
19,57,0.0,0.0,1.20606302723e-10,0.0,0.0,1.14858123013e-10,0.0,3.52273765714e-11,5.05206987356e-11,0.0,1.95859994889e-10,1.77508008292e-10,157.693269139,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,74.8079473127,42.0917145012,21.9681128601,10.6640607623,4.82954332946,2.0473457095,0.815358234347,0.306241866321,0.10892699313,0.0368518618554,0.0119132096419,0.00369761984758,0.00110737827121,0.000321643660928,9.10845499246e-05,2.5283260241e-05,6.91718691214e-06,1.87562703147e-06,6.96015334255e-07
19,77,0.0,0.0,1.20606302723e-10,0.0,0.0,1.14858123013e-10,0.0,3.52273765714e-11,5.05206987356e-11,0.0,1.95859994889e-10,1.77508008292e-10,157.693269139,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,74.8079473127,42.0917145012,21.9681128601,10.6640607623,4.82954332946,2.0473457095,0.815358234347,0.306241866321,0.10892699313,0.0368518618554,0.0119132096419,0.00369761984758,0.00110737827121,0.000321643660928,9.10845499246e-05,2.5283260241e-05,6.91718691214e-06,1.87562703147e-06,6.96015334255e-07
19,78,0.0,0.0,5.28975011942e-12,0.0,0.0,5.03763697423e-12,0.0,1.54506037594e-12,2.21582011998e-12,0.0,8.59035065303e-12,7.78543896018e-12,6.91637145345,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,3.28105032073,1.846127829,0.963513721933,0.467721963257,0.211822075853,0.0897958644518,0.0357613260678,0.0134316608036,0.00477749969868,0.0016163097305,0.000522509194818,0.000162176309104,4.85692224217e-05,1.41071781109e-05,3.9949364002e-06,1.10891492285e-06,3.03385390883e-07,8.22643434853e-08,3.05269883445e-08
19,92,0.0,0.0,1.20606302723e-10,0.0,0.0,1.14858123013e-10,0.0,3.52273765714e-11,5.05206987356e-11,0.0,1.95859994889e-10,1.77508008292e-10,157.693269139,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,74.8079473127,42.0917145012,21.9681128601,10.6640607623,4.82954332946,2.0473457095,0.815358234347,0.306241866321,0.10892699313,0.0368518618554,0.0119132096419,0.00369761984758,0.00110737827121,0.000321643660928,9.10845499246e-05,2.5283260241e-05,6.91718691214e-06,1.87562703147e-06,6.96015334255e-07
19,95,0.0,0.0,5.28975011942e-12,0.0,0.0,5.03763697423e-12,0.0,1.54506037594e-12,2.21582011998e-12,0.0,8.59035065303e-12,7.78543896018e-12,6.91637145345,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,3.28105032073,1.846127829,0.963513721933,0.467721963257,0.211822075853,0.0897958644518,0.0357613260678,0.0134316608036,0.00477749969868,0.0016163097305,0.000522509194818,0.000162176309104,4.85692224217e-05,1.41071781109e-05,3.9949364002e-06,1.10891492285e-06,3.03385390883e-07,8.22643434853e-08,3.05269883445e-08
