link_id,MD,EV,NT
241,817.7838126895872,2628.5828392865988,1431.374549643866
242,1077.7267576283375,974.6069155451368,727.8532069463257
243,895.1262616075112,2705.9224486214157,1431.377389226972
244,1103.7666776157794,974.6069155451397,753.8931269337646
245,921.1661815949531,2731.9614125683147,1431.3783452675152
246,2546.145051606754,974.6069155453038,2196.2715009245603
247,972.6630382865358,2783.456378582703,1431.3802359447088
248,335.99269894243923,206.75714656344798,129.23555237899225
249,1223.2738233503553,161.01407109266074,1062.2597522576964
250,315.51055292246616,165.4057172507638,150.10483567170354
251,346.52526359407597,181.10682386949242,165.41843972458474
252,310.9244177604987,144.73000259442236,166.19441516607762
253,341.55047290990814,196.8079304882169,144.74254242169226
254,264.59667951418425,82.70285862539377,181.89382088879128
255,327.20908414070544,223.8184975674576,103.39058657324847
256,275.5178996880217,62.02714396905428,213.49075571896847
257,322.6229489787383,239.90824543912086,82.71470353961782
258,249.86663522278047,20.675714656369305,229.19092056641202
259,308.0872324484352,266.724491891892,41.362740556543095
260,281.46432917769107,3.2000935897852284e-11,281.46432917766003
261,303.6954250475683,283.00856039002485,20.686864657543342
262,318.03681381676967,3.615902491744342e-11,318.0368138167346
263,340.0735819255466,340.06109632143637,0.012485604110702068
264,441.24061435436727,5.016661491967923e-11,441.24061435431844
265,399.34354906114186,399.32888739460117,0.014661666541424425
266,91.73503625946613,91.84805704092977,15.20031737341283
267,226.41127445797295,2.574170837792578e-11,226.4112744579479
268,75.53520073969139,75.53242750865266,0.002773231038759936
269,182.18227603154207,2.0713116131066362e-11,182.18227603152192
270,62.51524074597046,62.5129455352034,0.0022952107670930573
271,169.1623160378212,1.9232818764899485e-11,169.1623160378025
272,49.49528075224953,49.49346356175414,0.0018171904954261795
273,109.42596227558542,1.2441126072963697e-11,109.42596227557335
274,36.475320758528596,36.47398158830488,0.0013391702237593006
275,96.40600228186455,1.096082870679682e-11,96.40600228185393
276,23.45536076480768,23.45449961485562,0.0008611499520924217
277,36.669648519628794,4.169136014861037e-12,36.669648519624765
278,10.435400771086764,10.435017641406354,0.000383129680425543
279,23.649688525907923,2.6888386486941606e-12,23.649688525905322
280,0.0,0.0,0.0
281,5.266282325818452,2.5844643320432197,2.6818179937752467
282,10.338236890536578,1.1754002967175789e-12,10.33823689053544
283,18.09191455843906,18.091250324300404,0.0006642341386893492
284,122.93014270169093,193.46529524581337,46.60235336771313
285,62.05894557748449,20.16073286088578,72.52488902635176
286,179.59611783854174,188.10204595526523,108.63157779511238
287,99.57806500832038,294.75860476200506,240.71783358617816
288,496.70237207309043,670.0422544372539,256.16430597923386
289,218.27346148839106,418.81289270006465,235.3589421281898
290,584.7717134037515,675.4055037278187,338.87039801933054
291,354.7757141068799,1094.0007848965831,642.3072622870833
292,855.6560028250603,913.6939833235485,527.649549060691
293,463.32720145751387,1218.0550728346407,626.8044616996598
294,1021.0677930736454,913.6939833235674,693.0613393092586
295,690.9627408104188,1445.4879340544162,627.0071398327894
296,1093.629779068502,919.0572326141302,760.2600760135523
297,794.1507819546842,1548.8665073361321,626.8166076953388
298,1442.050845168837,1157.345712209869,1026.5760037339287
299,835.6980572779308,1590.2179366488183,627.012453705899
300,1509.4437127184253,1157.540032836346,1093.7745506570393
301,1047.4375857728307,1802.144011876336,626.8259069732804
302,1731.5214781038633,1157.3457122099019,1316.0466366689193
303,1855.5690130846028,2608.4968834737224,628.6044626876509
304,2585.1422059174774,2585.047293922312,0.0949119951340957
305,1514.5517044636176,1.7219614346912415e-10,1514.5517044634403
306,1282.3300299487414,1282.2829499462207,0.04708000251754299
307,1215.520145682452,1.381979108264739e-10,1215.5201456823143
308,951.3121216904653,951.2771948182605,0.03492687220773185
309,1142.9581596875942,5.16892866421525,1137.7892310233808
310,920.1030832577553,909.7314448791058,10.371638378652388
311,884.3079096630771,36.37682127516691,847.9310883879137
312,734.0148192280972,702.9742983156762,31.040520912423965
313,848.3184083072996,62.61010584852772,785.708302458775
314,460.6345249121792,392.838578470531,67.79594644164993
315,653.4465294759077,115.85395750111215,537.5925719747969
316,352.8603486059466,268.7842905324722,84.07605807347464
317,453.21120443814715,143.05884520680206,310.15235923134713
318,183.44540647869417,62.02714396904378,121.41826250965107
319,408.8267438028366,181.3788727465566,227.4478710562807
320,144.23006428865116,1.6398159778642614e-11,144.23006428863536
321,306.80466922517365,244.76626110085326,62.03840812431996
322,192.5010801459685,2.188630702872996e-11,192.5010801459474
323,536.5778139501836,536.5581138072881,0.019700142897411725
324,31.01471067160976,10.337857328174003,20.676853343435845
325,26.428575509642407,10.337857328173486,16.090718181468993
326,46.522066007414615,5.168928664090533,41.35313734332424
327,36.57248463907873,31.207892610984977,5.364592028093827
328,82.7058951242926,9.40320237374063e-12,82.7058951242835
329,72.75631375595687,72.75364255014037,0.0026712058165982
330,103.57669666646603,1.1776096957715593e-11,103.57669666645465
331,98.79623374339866,98.79260649703889,0.0036272463599319577
332,129.61661665390776,1.4736691690049346e-11,129.61661665389352
333,135.36871838247737,135.36374839857845,0.004969983899151457
334,0.0,0.0,0.0
335,26.039919987441756,2.9605947323337505e-12,26.03991998743889
336,0.0,0.0,0.0
337,5.169118445268302,5.168928664085829,0.0001897811824826712
338,5.169118445268289,5.877001483587892e-13,5.16911844526772
339,36.37815687797843,36.18250064860083,0.19565622937766897
340,31.014710671609734,3.5262008901527357e-12,31.01471067160632
341,62.22374910431994,62.22146459549933,0.002284508820712456
342,77.53677667902431,8.815502225381838e-12,77.53677667901579
343,93.62711529813035,93.62367783295306,0.0034374651774492864
344,243.72587797201157,243.7169297179114,0.008948254100367157
345,181.30780110659057,2.061369317363724e-11,181.30780110657065
346,197.00948420349647,197.00225111466958,0.007233088827102711
347,150.09876267388057,1.7065398292944697e-11,150.09876267386406
348,170.7752364549543,170.76896654130167,0.006269913652848553
349,124.05884268643885,1.4104803560610946e-11,124.05884268642521
350,124.2531704475395,124.05428793805987,0.19888250947987438
351,103.38236890536572,1.1754002967175787e-11,103.38236890535435
352,108.7458151117346,103.37857328171715,5.367241830017663
353,82.9002228853929,0.1943206264787953,82.70590225891442
354,62.41807686542026,62.02714396902997,0.39093289639037254
355,67.19853978848778,5.168928664092885,62.029611124395124
356,47.10504929071565,41.35142931268728,5.753619978028452
357,41.54727532324662,0.1943206264740937,41.35295469677268
358,34.65553569229537,22.965674514298403,13.157749723258132
359,150.22250559577785,431.3461174498449,259.23865085274645
360,18.759524834289824,2.289959857955643,17.937453521595344
361,0.5829832833009365,0.5829618794081763,2.1403892761203514e-05
362,0.0,0.0,0.0
363,5.363446206368601,6.097941388985933e-13,5.36344620636801
364,20.676473781073156,2.350800593435157e-12,20.67647378107088
365,26.039919987441824,26.038963946898537,0.0009560405433337572
366,41.741603084346934,4.745789167949922e-12,41.741603084342344
367,93.43278753703004,93.42935720648367,0.003430330546528885
368,67.78152307178868,7.706383900283671e-12,67.78152307178124
369,119.47270752447183,119.46832115338219,0.004386371089862642
370,99.184889265599,1.1276772771516018e-11,99.18488926558811
371,171.55254749935554,171.54624904717923,0.006298452176530156
372,84.06618945199494,62.027143969032444,22.039045482962706
373,94.21009858143111,32.17949574333836,62.03060283809306
374,68.75316187729035,41.35142931268975,27.401732564600785
375,58.22059722565345,37.542745033888906,20.677852191764696
376,58.80358050895435,20.675714656347637,38.127865852606874
377,48.27101585731752,48.26924361499698,0.0017722423206276519
378,43.490552934249735,4.944635082808159e-12,43.49055293424495
379,53.634462063686136,53.6324929055522,0.0019691581340307244
380,69.53047292169148,7.905229815141909e-12,69.53047292168384
381,64.36135447642337,64.35899148666263,0.0023629897608368694
382,98.40757822119804,98.4039652441001,0.0036129770980911553
383,85.29045434692674,9.697052447920024e-12,85.29045434691736
384,72.36765823375625,72.36500129720159,0.0026569365547573975
385,64.80830832695392,7.36834584502467e-12,64.80830832694679
386,41.54727532324672,36.37682127507079,5.170454048176019
387,28.43015144897559,3.2323508159733416e-12,28.43015144897246
388,20.676473781073184,10.337857328172834,10.338616452900403
389,10.435400771086734,1.186447291987481e-12,10.435400771085584
390,68.17017859398936,37.15410378095126,31.016074813038298
391,21.065129303273807,10.337857328172877,10.727271975100983
392,119.47270752447156,26.427605199847893,93.0451023246241
393,51.69118445268303,51.689286640858285,0.0018978118248267123
394,150.0987626738806,15.701106618742156,134.397656055139
395,98.21325046009773,93.04071595354547,5.172534506552408
396,160.43699956441716,5.168928664103491,155.26807090031426
397,175.94435490022258,175.93789520538752,0.0064596948353312245
398,197.00948420349573,2.2398887609253417e-11,197.00948420347405
399,196.81515644239613,196.8079304882002,0.0072259541961823106
400,41.35294756214642,41.35142931268663,0.0015182494598613696
401,20.676473781073156,2.350800593435157e-12,20.67647378107088
402,36.183829116878115,36.18250064860081,0.0013284682773786983
403,31.2090384327101,20.87003528281388,10.339003149896289
404,36.37815687797837,15.50678599225986,20.87137088571862
405,5.169118445268289,5.877001483587892e-13,5.16911844526772
406,5.169118445268302,5.168928664085829,0.0001897811824826712
407,21.06512930327383,20.87003528281273,0.19509402046114133
408,47.299377051815846,0.7772825058828576,46.52209454593316
409,175.7500271391223,175.7435745789181,0.006452560204410824
410,375.05430289159295,1884.0647422030233,1192.8008742226355
411,774.1673620135414,974.6069155451023,424.29381133156255
412,333.7013553294466,1837.5443842262514,1197.968284637261
413,498.11395414696375,731.1495072852867,235.51447050901956
414,146.080754161523,749.4907539499409,477.3145256252088
415,482.41227105005856,730.9551866588156,220.0071080385855
416,104.7278065993766,708.1393246372543,477.3130073757489
417,173.25402224451284,244.04037013921203,85.39699332108168
418,74.1017514499674,677.1257526527393,477.70052421085455
419,152.77187622454002,244.23469076567906,64.72052667464172
420,10.338236890536608,10.337857328171658,0.0003795623649653424
421,2.6817231031843005,3.0489706944929676e-13,2.681723103184005
422,23.261033003707364,23.26017898838623,0.0008540153211720205
423,10.338236890536578,1.1754002967175789e-12,10.33823689053544
424,31.500530074360597,31.01357198451502,0.4869580898456217
425,20.77363766162331,0.09716031323704684,20.67647734838634
426,3.1675425059350872,2.584464332042981,0.5830781738921121
427,18.674897841739945,0.5829618794102333,18.091935962329778
428,11.407039576588293,1.2969172446865015e-12,11.407039576587037
429,0.6801471638510926,0.6801221926428724,2.49712082214041e-05
430,12.28151450153972,10.337857328171872,1.943657173367868
431,3.9448535503363362,3.94470871732866,0.00014483300768414374
432,4.625000714187417,5.25836974847338e-13,4.625000714186907
433,32.666496640962436,22.327439981334322,10.33905665962819
434,36.12553078854795,7.75339299613197,28.372137792416098
435,25.258301906174044,28.093886233736672,2.243008367050319
436,31.053576223829793,3.530619688260697e-12,31.05357622382638
437,49.005154312632165,44.08647379216852,9.99727321507665
438,47.04675096238543,5.348955109686576e-12,47.04675096238026
439,73.43554426847255,383.7472249819383,245.28636007718669
440,188.80885268506327,188.80192067766123,0.006932007402261777
441,152.4306958070843,1.7330526179422347e-11,152.43069580706756
442,188.0315416406618,146.67320885910183,41.35833278156047
443,157.0168309690517,20.675714656358775,136.34111631269346
444,217.88028574566943,93.8179984594365,124.06228728623357
445,187.05990283516002,82.70285862538503,104.35704420977552
446,315.5105529224659,77.72825058778369,237.78230233468307
447,258.8445777856155,186.08143190709816,72.76314587851803
448,351.5000542782434,51.68928664089245,299.81076763735234
449,356.86350048461287,310.3300404716244,46.53346001298937
450,668.1765737673109,5.168928664161245,663.0076451031522
451,673.734347734781,663.3717546412123,10.3625930935715
452,860.7942505699399,9.786754049511589e-11,860.7942505698452
453,746.684989251838,746.6575751459924,0.027414105848549475
454,1120.4161393999584,1.2738511185629384e-10,1120.416139399833
455,1048.8257922106034,1048.7872851805992,0.03850703000358901
456,1438.6472809778359,1.6356623076427654e-10,1438.647280977669
457,1158.154590605641,1158.1120696322782,0.04252097335940663
458,50.68068009496126,5.762112732780912e-12,50.68068009495568
459,9.910715816115923,9.910351949938992,0.0003638661769404593
460,607.857236721777,594.4267963698709,13.430440351905517
461,877.2926774873574,16.63384562587783,860.6588318614795
462,505.05785109971225,491.04822308815477,14.009628011556734
463,642.8168009437222,35.44408226808595,607.3727186756341
464,316.7153850412909,273.9532191965518,42.762165844735414
465,431.660255732124,46.55922210210996,385.10103363001554
466,198.79729960561906,149.89893125849514,48.89836834712499
467,340.9480568504992,110.91821358875484,230.02984326174266
468,118.61766537563014,15.506785992269137,103.11087938336142
469,217.99688240232996,197.31316411702292,20.683718285307393
470,158.493721953414,1.8019858684264245e-11,158.49372195339663
471,207.85297327289376,207.84534207166158,0.007631201232461054
472,184.53364194085572,2.0980453416597998e-11,184.53364194083548
473,465.8036433574513,465.78654164713345,0.017101710316201682
474,431.4659279710217,4.905528719552708e-11,431.4659279709739
475,491.843563344893,491.8255055940321,0.01805775085953544
476,444.4858879647426,5.053558456169394e-11,444.48588796469335
477,712.2501099848671,712.2239601356239,0.026149849249454436
478,0.0,0.0,0.0
479,36.76681240017905,36.76546252800898,0.001349872170139902
480,10.72689241273723,10.726498581110441,0.0003938316268061447
481,46.716393768514976,26.038963946900882,20.677429821614215
482,46.71639376851491,5.311395325768907e-12,46.71639376850977
483,26.039919987441824,26.038963946898537,0.0009560405433337572
484,36.76681240017896,4.1801830101309375e-12,36.766812400174906
485,47.49370481291622,26.038963946900967,21.454740866015374
486,58.22059722565336,6.61935956572531e-12,58.220597225646955
487,84.26051721309508,9.579954298059061e-12,84.26051721308585
488,265.7626460807868,265.75288875954095,0.009757321246740653
489,265.7626460807867,226.69444283919734,39.06820324159008
490,177.11032146682447,161.5970329719483,15.513288494876566
491,192.61767680262915,122.53858705160664,70.07908975102306
492,171.7468752604556,62.61010584845056,109.13676941200556
493,239.33407057114383,39.058445920370616,200.27562465077406
494,239.3340705711437,2.721095874882276e-11,239.33407057111734
495,372.0210658504365,26.038963946937812,345.9821019034998
496,372.02106585043646,4.2296735489401016e-11,372.0210658503953
497,0.0,0.0,0.0
498,533.5340143661434,835.3192678170608,238.5770092558961
499,514.0040743755618,815.790044856887,238.57629222548857
500,278.3939505523074,252.34476553315548,26.04918501915212
501,161.21431060881892,161.20839171900758,0.005918889811564814
502,88.26366909176167,62.2214645955023,26.042204496259604
503,20.67647378107321,20.675714656343317,0.0007591247299306848
504,31.20903843271006,5.168928664088791,26.040109768621374
505,42.13025860654756,4.789977149029531e-12,42.13025860654292
506,130.78258322050965,1.4869255633288174e-11,130.78258322049527
507,162.18594941431996,1.843964450452052e-11,162.18594941430212
508,99.37921702669958,99.37556837644706,0.0036486502526931613
509,73.33929703925779,67.97335513899394,5.365941900263968
510,62.61240462652051,41.934391192097166,20.6780134344235
511,10.726892412737216,5.3632492905558315,5.363643122181414
512,20.676473781073156,2.350800593435157e-12,20.67647378107088
513,36.57248463907871,26.03896394689973,10.533520692179064
514,15.89601085800549,1.807288426155976e-12,15.896010858003741
515,41.935930845447245,4.7678831584897265e-12,41.93593084544263
516,26.039919987441824,26.038963946898537,0.0009560405433337572
517,0.0,0.0,0.0
518,15.701683096905194,5.363249290556397,10.338433806348842
519,51.69118445268289,5.877001483587892e-12,51.6911844526772
520,77.73110444012462,8.837596215921642e-12,77.73110444011607
521,26.039919987441824,26.038963946898537,0.0009560405433337572
522,0.0,0.0,0.0
523,67.39286754958825,67.39039325958515,0.0024742900031951274
524,46.71639376851496,20.67571465634627,26.04067911216882
525,15.896010858005504,5.1689286640870495,10.727082193918502
526,67.97585083288905,20.675714656348678,47.30013617654057
527,94.01577082033072,1.0689072623157228e-11,94.01577082032038
528,219.0462523122719,219.03821015629862,0.00804215597347621
529,187.6428861184613,166.96028226250397,20.682603855957684
530,114.88657236250447,109.51910507814993,5.36746728435475
531,103.96535218866683,62.61010584844283,41.35524634022431
532,52.079839974883576,26.03896394690149,26.040876027982225
533,72.95064151705697,8.294084048642461e-12,72.95064151704894
534,125.03048149194049,26.038963946909764,98.99151754503114
535,521.5795234346623,304.56466110787625,412.24403884651315
536,560.6394034158249,317.58414308132853,438.2844368542237
537,0.0,0.0,0.0
538,54.37290755586734,54.37091128613589,0.0019962697315282483
539,41.54727532324673,41.545749939156025,0.0015253840907817708
540,98.40757822119795,72.55932192367389,25.848256297524276
541,46.52206600741472,46.52035797677246,0.001708030642344041
542,51.691184452682954,25.844643320432077,25.846541132251016
543,62.02942134321952,20.675714656348006,41.35370668687169
544,113.72060579590232,5.168928664098177,108.55167713180455
545,124.25317044753916,1.412689755115075e-11,124.25317044752549
546,197.00948420349576,5.363249290577021,191.64623491291948
547,217.68595798456886,2.4749688202688572e-11,217.68595798454493
548,125.22480925304106,125.22021169687619,0.004597556165106515
549,104.35400771086756,99.18124774997825,5.172759960889494
550,52.2741677359839,31.596533863925494,20.677633872058536
551,10.532564651636905,5.363249290555809,5.169315361081123
552,31.209038432710045,3.54829488069254e-12,31.20903843270661
553,15.507355335804867,1.7631004450763676e-12,15.507355335803158
554,108.74581511173464,108.74182257227176,0.0039925394630564975
555,82.70589512429284,82.70285862537324,0.0030364989197227406
556,72.75631375595685,67.39039325958576,5.3659204963712055
557,31.403366193810417,20.67571465634453,10.727651537465949
558,15.701683096905194,5.363249290556397,10.338433806348842
559,51.69118445268289,5.877001483587892e-12,51.6911844526772
560,82.90022288539294,5.168928664094671,77.73129422129855
561,114.30358907920322,1.2995685235512779e-11,114.30358907919066
562,140.34350906664494,1.595627996784653e-11,140.3435090666295
563,156.0451921635501,1.7741474403462704e-11,156.04519216353296
564,20.87080154217352,20.870035282812708,0.000766259360851086
565,5.169118445268289,5.877001483587892e-13,5.16911844526772
566,51.88551221378325,20.675714656346855,31.20979755743654
567,56.86030289795118,6.464701631946681e-12,56.86030289794492
568,206.95906557183247,206.95146718990244,0.007598381930227252
569,201.78994712656404,180.91250324300634,20.877443883558062
570,155.46220888024965,149.89893125848963,5.563277621760298
571,155.85086440245013,124.24860856453282,31.602255837917696
572,98.7962337433986,82.70285862537507,16.093375118023754
573,104.35400771086745,62.22146459550413,42.13254311536363
574,42.324586367647974,41.35142931268674,0.9731570549613127
575,47.88236033511683,20.870035282815767,27.012325052301193
576,42.32458636764787,4.812071139569335e-12,42.324586367643214
577,52.75998713873459,5.9985184315568164e-12,52.75998713872879
578,0.0,0.0,0.0
579,39.059879981162695,26.038963946900022,13.020916034262779
580,0.0,0.0,0.0
581,80.45169309552912,54.40977541143273,26.041917684096596
582,111.07774824493814,28.370811464540612,82.70693678039787
583,125.6134647752414,16.867030377555597,108.74643439768626
584,176.91599370572357,11.503781087006821,165.4122126187174
585,217.68595798456894,26.23328457338964,191.45267341118003
586,253.48113157924624,5.363249290583444,248.11788228866374
587,274.15760536031934,3.117020185355565e-11,274.1576053602892
588,46.71639376851503,46.71467860324185,0.0017151652732644422
589,15.507355335804906,15.506785992257488,0.0005693435474480136
590,31.20903843271006,5.168928664088791,26.040109768621374
591,255.23008142915,255.22071080489945,0.009370624250854909
592,229.19016144170817,229.18174685800093,0.00841458370752115
593,202.955913693166,202.948462284633,0.007451408533266986
594,156.0451921635506,150.87053439083653,5.174657772714321
595,114.30358907920353,103.96153516112588,10.342053918077852
596,82.9002228853931,67.3903932595869,15.509829625806354
597,41.54727532324669,20.675714656345683,20.8715606669011
598,36.37815687797837,15.701106618729224,20.67705025924925
599,57.05463065905151,10.337857328176964,46.71677333087474
600,88.45799685286184,5.168928664095303,83.28906818876685
601,130.1995999372087,1.4802973661668758e-11,130.19959993719436
602,166.77208457628728,1.8961062681259895e-11,166.77208457626895
603,213.87713386700278,5.16892866410957,208.708205202894
604,240.1113816155448,2.729933471098197e-11,240.11138161551835
605,266.1513016029866,3.025992944331572e-11,266.15130160295723
606,20.87080154217352,20.870035282812708,0.000766259360851086
607,51.69118445268289,5.877001483587892e-12,51.6911844526772
608,310.14710671609805,310.1357198451499,0.011386870948960277
609,300.19752534776217,274.14753982302113,26.04998552474139
610,269.5714701983531,248.10857587612216,21.462894322231207
611,238.94541504894363,191.44468119765048,47.50073385129371
612,172.71851406595727,144.73000259440644,27.988511471551305
613,162.76893269762118,108.74182257227793,54.02711012534374
614,121.99896841877577,82.70285862537777,39.2961097933984
615,91.37291326936653,26.038963946905934,65.33394932246091
616,77.32301614181398,8.791198835788055e-12,77.32301614180548
617,90.34297613553484,1.0271496201954931e-11,90.3429761355249
618,0.0,0.0,0.0
619,110.5827636112935,106.90547431406102,8.755881991845591
620,78.03286362699127,80.8665103671618,2.244945954442527
621,52.079839974883576,26.03896394690149,26.040876027982225
622,82.7058951242926,9.403202373740628e-12,82.7058951242835
623,114.10926131810294,5.363249290567591,108.74601202753577
624,165.4117902485851,1.8806404747481262e-11,165.41179024856692
625,217.68595798456894,26.23328457338964,191.45267341118003
626,248.31201313397793,0.1943206264976017,248.11769250748125
627,274.15760536031934,3.117020185355565e-11,274.1576053602892
628,1277.9382225478748,1276.7253800291962,1.212842518674961
629,101.90547792100362,101.90173652054915,0.003741400454658377
630,75.86555793356183,75.86277257365063,0.0027853599113246193
631,49.24265466281908,49.24084674734394,0.001807915475229658
632,23.00840691427689,2.3318475176350564,20.676559396641917
633,135.56304614357768,135.55806902504784,0.004977118530071858
634,125.03048149194072,109.51910507815107,15.511376413789893
635,83.2888784075937,62.61010584844047,20.678772559153433
636,77.92543220122505,41.545749939160174,36.37968226206511
637,62.41807686542009,7.096589761385078e-12,62.41807686541322
638,173.05969448341258,264.5217641690836,64.7212715301098
639,209.0491958391903,279.834229534874,85.3983075200972
640,245.42735271716853,253.98958621445195,147.62110771849768
641,255.95991736880538,243.65172888628268,168.49152969830388
642,21.259457064374143,20.67571465634338,0.5837424080308015
643,68.1701785939893,7.75057188136328e-12,68.17017859398182
644,120.05569080777252,25.844643320439825,94.21104748733309
645,172.13553078265588,1.9570856820158485e-11,172.13553078263698
646,198.1754507700976,2.253145155249224e-11,198.17545077007583
647,784.2291126964183,780.5082282769596,3.7208844194604023
648,206.95906557183224,165.60003787722061,41.359027694612124
649,196.42650092019528,149.89893125849434,46.52756966170148
650,175.94435490022232,124.0542879380657,51.89006696215708
651,145.31829975081317,88.06610791593492,57.25219183487863
652,129.81094441500824,62.02714396903767,67.78380044597102
653,99.18488926559908,26.03896394690683,73.14592531869256
654,94.21009858143103,1.0711166613697032e-11,94.21009858142068
655,126.75999856573321,6.509740986738313,120.25025757899539
656,0.0,0.0,0.0
