link_id,NT,EM,LM,EA,EV
562,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
563,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
564,0.0,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0,0.0
566,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
567,0.0,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0
571,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
572,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
573,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
574,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
575,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
576,56.0385462872,58.2737020114,106.971492602,394.083677648,558.815627302
577,56.0385462872,58.2737020114,106.971492602,394.083677648,558.815627302
578,0.0,0.0,0.0,0.0,0.0
579,4.53951253828,119.339139172,132.512363781,73.972230774,6.44854139185
580,0.0,0.0,0.0,0.0,0.0
581,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
582,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
583,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
584,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
585,17.1276434425,388.161773043,499.093288867,396.477268321,50.2859361948
586,17.1276434425,388.161773043,499.093288867,396.477268321,50.2859361948
587,23.6054651992,620.563523698,689.064291668,384.655600025,33.5324152378
588,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
589,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
590,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
591,13.0060165995,31.3826384494,375.268623819,798.830649219,148.253018704
592,13.0060165995,31.3826384494,375.268623819,798.830649219,148.253018704
593,7.8036099597,18.8295830696,225.161174291,479.298389531,88.9518112224
594,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
595,4.41700833522,54.012183359,128.058670277,189.355022153,32.2300202975
596,5.71760999517,57.1504472039,165.585532659,269.238087075,47.0553221679
597,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
598,0.0,0.0,0.0,0.0,0.0
599,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
600,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
601,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
602,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
603,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
604,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
605,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
606,0.0,0.0,0.0,0.0,0.0
607,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
608,0.0,0.0,0.0,0.0,0.0
609,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
610,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
611,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
612,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
613,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
614,12.7106351072,334.149589684,371.03461859,207.122246167,18.0559158972
615,12.7106351072,334.149589684,371.03461859,207.122246167,18.0559158972
616,14.5264401225,381.885245353,424.039564103,236.711138477,20.635332454
617,14.5264401225,381.885245353,424.039564103,236.711138477,20.635332454
618,0.0,0.0,0.0,0.0,0.0
619,3.40463440372,89.5043543795,99.3842728365,55.4791730805,4.83640604391
620,0.0,0.0,0.0,0.0,0.0
621,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
622,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
623,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
624,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
625,17.1276434425,388.161773043,499.093288867,396.477268321,50.2859361948
626,17.1276434425,388.161773043,499.093288867,396.477268321,50.2859361948
627,21.7896601838,572.827868029,636.059346155,355.066707715,30.952998681
628,42.9198547784,103.562706883,1238.3864586,2636.14114242,489.234961723
629,7.8036099597,18.8295830696,225.161174291,479.298389531,88.9518112224
630,11.7054149396,28.2443746045,337.741761437,718.947584297,133.427716834
631,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
632,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
633,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
634,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
635,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
636,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
637,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
638,5.71760999516,57.1504472038,165.585532658,269.238087075,47.0553221679
639,8.31881331506,63.4269748937,240.639257422,429.004216919,76.7059259087
640,9.07902507659,238.678278345,265.024727564,147.944461548,12.8970827837
641,9.07902507659,238.678278345,265.024727564,147.944461548,12.8970827837
642,0.0,0.0,0.0,0.0,0.0
643,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
644,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
645,10.3796267366,241.81654219,302.551589946,227.82752647,27.7223846541
646,18.1580501532,477.356556691,530.049455129,295.888923096,25.7941655675
647,25.2266348944,104.224404878,728.488468387,1467.4840609,269.434850224
648,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
649,12.9808300565,248.09306988,377.60531471,387.593656314,57.3729883949
650,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
651,17.1276434425,388.161773043,499.093288867,396.477268321,50.2859361948
652,18.1580501532,477.356556691,530.049455129,295.888923096,25.7941655675
653,24.661058453,493.047875916,717.683767039,695.304247705,99.9206749195
654,25.4212702145,668.299179367,742.069237181,414.244492334,36.1118317945
655,28.6727743643,676.14483898,835.886393135,613.952154638,73.1750864704
656,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0,0.0
660,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
661,7.53341501049,104.886102873,218.590478172,298.826979385,49.6347387247
662,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
663,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
664,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
665,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
666,10.1346183304,111.162630563,293.644202935,458.593109229,79.2853424655
667,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
668,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
669,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
670,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
671,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
672,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
673,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
674,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
675,171.232045537,225.695025548,411.446285701,1291.72299017,1693.85160033
676,171.232045537,225.695025548,411.446285701,1291.72299017,1693.85160033
677,57.8543513025,106.00935768,159.976438115,423.672569958,561.395043859
678,59.1549529625,109.147621525,197.503300497,503.55563488,576.220345729
679,66.9333763791,344.687636026,425.001165679,571.617031506,574.292126642
680,68.2339780391,347.825899871,462.528028061,651.500096428,589.117428513
681,76.0124014557,583.365914371,690.025893244,719.561493054,587.189209426
682,11.6802283965,244.954806035,340.078452328,307.710591392,42.5476865245
683,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
684,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
685,10.6498216858,155.760022387,309.122286066,408.298936616,67.0394571519
686,10.6498216858,155.760022387,309.122286066,408.298936616,67.0394571519
687,11.6802283965,244.954806035,340.078452328,307.710591392,42.5476865245
688,9.34922002581,152.621758542,271.595423684,328.415871695,52.2141552814
689,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
690,12.3305292265,246.523937958,358.841883519,347.652123852,49.9603374596
691,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0
698,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
699,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
700,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
701,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
702,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
703,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
704,0.0,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0,0.0
708,57.8543513025,106.00935768,159.976438115,423.672569958,561.395043859
709,57.8543513025,106.00935768,159.976438115,423.672569958,561.395043859
710,0.0,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0,0.0
713,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
714,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
715,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
716,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
717,16.3422451379,429.620901022,477.044509616,266.300030786,23.2147490108
718,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0,0.0,0.0,0.0
723,4.53951253828,119.339139172,132.512363781,73.972230774,6.44854139185
724,0.0,0.0,0.0,0.0,0.0
725,15.6072199194,37.6591661393,450.322348583,958.596779063,177.903622445
726,15.6072199194,37.6591661393,450.322348583,958.596779063,177.903622445
727,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
728,11.7054149395,28.2443746045,337.741761437,718.947584297,133.427716834
729,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
730,7.8036099597,18.8295830696,225.161174291,479.298389531,88.9518112224
731,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
732,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
733,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
734,0.0,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0,0.0
740,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
741,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
742,12.7106351072,334.149589684,371.03461859,207.122246167,18.0559158973
743,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
744,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
745,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,0.0
748,13.0060165995,31.3826384494,375.268623819,798.830649219,148.253018704
749,13.0060165995,31.3826384494,375.268623819,798.830649219,148.253018704
750,15.3370249702,123.715685943,443.751652463,778.125368916,138.586549947
751,11.7054149396,28.2443746045,337.741761437,718.947584297,133.427716834
752,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
753,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
754,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
755,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
756,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
757,0.0,0.0,0.0,0.0,0.0
759,475.600171703,107.834616198,810.319875197,1937.08948062,2273.09966534
760,1.95090248992,4.70739576738,56.2902935727,119.824597382,22.2379528055
761,1.95090248992,4.70739576738,56.2902935727,119.824597382,22.2379528055
762,0.650300829973,1.56913192246,18.7634311909,39.9415324608,7.41265093517
763,19.9738551685,525.09221236,583.054400641,325.477815406,28.3735821242
764,76.0124014557,583.365914371,690.025893243,719.561493054,587.189209426
765,76.0124014557,583.365914371,690.025893243,719.561493054,587.189209426
766,90.5388415782,965.251159724,1114.06545735,956.27263153,607.82454188
767,90.5388415782,965.251159724,1114.06545735,956.27263153,607.82454188
768,0.650300829973,1.56913192246,18.7634311909,39.9415324608,7.41265093517
769,0.650300829973,1.56913192246,18.7634311909,39.9415324608,7.41265093517
770,0.650300829973,1.56913192246,18.7634311909,39.9415324608,7.41265093517
771,0.650300829973,1.56913192246,18.7634311909,39.9415324608,7.41265093517
772,0.650300829973,1.56913192246,18.7634311909,39.9415324608,7.41265093517
773,2.72370752297,71.6034835035,79.5074182689,44.3833384644,3.86912483511
774,2.72370752297,71.6034835035,79.5074182689,44.3833384644,3.86912483511
775,2.72370752297,71.6034835035,79.5074182689,44.3833384644,3.86912483511
776,2.72370752297,71.6034835035,79.5074182689,44.3833384644,3.86912483511
777,2.72370752297,71.6034835035,79.5074182689,44.3833384644,3.86912483511
778,85.1894087267,205.556281843,2458.00948601,5232.34075238,971.057272511
779,5.85270746976,14.1221873021,168.870880718,359.473792147,66.7138584165
780,5.85270746976,14.1221873021,168.870880718,359.473792147,66.7138584165
781,2.60120331989,6.27652768984,75.0537247636,159.766129843,29.6506037407
782,2.60120331989,6.27652768984,75.0537247636,159.766129843,29.6506037407
783,3.63161003063,95.4713113381,106.009891025,59.1777846192,5.15883311349
784,3.63161003063,95.4713113381,106.009891025,59.1777846192,5.15883311349
785,17.2501476455,453.488728856,503.546982372,281.094476941,24.5044572891
786,17.2501476455,453.488728856,503.546982372,281.094476941,24.5044572891
787,47.2109303983,1241.1270474,1378.12858333,769.31120005,67.0648304754
788,17.3955472018,41.974278926,501.921784357,1068.43599333,198.288412516
789,14.9569190894,36.0900342167,431.558917391,918.6552466,170.490971509
790,14.9569190894,36.0900342167,431.558917391,918.6552466,170.490971509
791,11.7054149395,28.2443746044,337.741761437,718.947584296,133.427716833
792,11.7054149395,28.2443746044,337.741761437,718.947584296,133.427716833
793,10.2571225335,176.489586377,298.097896441,343.210317849,53.5038635598
794,8.95652087351,173.351322532,260.571034059,263.327252927,38.6785616893
795,160.19592548,1381.54227925,1618.57404129,1572.2730015,1185.98579335
796,162.634553593,1387.42652396,1688.93690826,1722.05374823,1213.78323436
798,0.0,0.0,0.0,0.0,0.0
799,459.505226162,68.9986011169,345.924953221,948.536552217,2089.63655469
800,458.854925332,67.4294691945,327.16152203,908.595019756,2082.22390375
801,456.253722012,61.1529415046,252.107797267,748.828889912,2052.57330001
802,59.6701563178,153.74501335,212.981383628,453.261462267,563.974460415
803,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
804,9.98692758424,262.54610618,291.52720032,162.738907703,14.1867910621
805,8.17112256894,214.810450511,238.522254808,133.150015393,11.6073745054
806,11.5757569727,304.31480489,337.906527644,188.629188474,16.4437805493
807,6.50300829973,15.6913192246,187.634311909,399.415324608,74.1265093517
808,3.25150414987,7.8456596123,93.8171559545,199.707662304,37.0632546758
809,3.25150414987,7.8456596123,93.8171559545,199.707662304,37.0632546758
810,0.0,0.0,0.0,0.0,0.0
811,0.0,0.0,0.0,0.0,0.0
812,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
813,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
814,8.17112256892,214.810450511,238.522254807,133.150015393,11.6073745054
815,18.1580501532,477.356556691,530.049455129,295.888923096,25.7941655675
816,18.1580501532,477.356556691,530.049455129,295.888923096,25.7941655675
817,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
818,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
819,0.0,0.0,0.0,0.0,0.0
820,7.8036099597,18.8295830696,225.161174291,479.298389531,88.9518112224
821,7.8036099597,18.8295830696,225.161174291,479.298389531,88.9518112224
822,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
823,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
824,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
825,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
826,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
827,246.985585075,76.081296504,670.193403171,1532.71888632,1241.25352713
828,240.482576775,60.3899772793,482.559091261,1133.30356171,1167.12701778
829,240.482576775,60.3899772793,482.559091261,1133.30356171,1167.12701778
830,233.979568476,44.6986580546,294.924779352,733.888237105,1093.00050842
831,233.979568476,44.6986580546,294.924779352,733.888237105,1093.00050842
832,65.1175713638,296.951980357,371.996220167,542.028139196,571.712710086
833,454.953120352,58.0146776596,214.580934885,668.94582499,2037.74799814
834,157.346513363,599.172983885,770.975713878,1266.30367106,1421.54352554
835,159.947716683,605.449511574,846.029438642,1426.0698009,1451.19412928
836,28.0192731436,29.1368510057,53.4857463012,197.041838824,279.407813651
837,34.5222814433,44.8281702304,241.120058211,596.457163433,353.534323003
838,0.0,0.0,0.0,0.0,0.0
839,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
840,0.0,0.0,0.0,0.0,0.0
841,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
842,0.0,0.0,0.0,0.0,0.0
843,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
844,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
845,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
846,12.7106351072,334.149589684,371.03461859,207.122246167,18.0559158972
847,11.7054149395,28.2443746045,337.741761437,718.947584297,133.427716834
848,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
849,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
850,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
851,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
852,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
853,0.0,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,0.0,0.0
855,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
856,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
857,0.0,0.0,0.0,0.0,0.0
858,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
859,0.0,0.0,0.0,0.0,0.0
860,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
861,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
862,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
863,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
864,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
865,5.71760999517,57.1504472039,165.585532659,269.238087075,47.0553221679
866,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
867,23.4108298791,56.4887492089,675.483522874,1437.89516859,266.855433667
868,22.3552366253,184.004396992,646.864047503,1127.24652091,200.467173985
869,16.9078215794,40.7974299842,487.849210965,1038.47984398,192.728924315
870,15.8522283256,168.313077767,459.229735594,727.831196304,126.340664633
871,10.4048132796,25.1061107595,300.214899055,639.064519375,118.602414963
872,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
873,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
874,0.0,0.0,0.0,0.0,0.0
875,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
876,0.0,0.0,0.0,0.0,0.0
877,0.0,0.0,0.0,0.0,0.0
878,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
879,0.0,0.0,0.0,0.0,0.0
880,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,0.0,0.0
883,18.2084232393,43.9356938292,525.376073347,1118.36290891,207.554226186
884,10.920016635,69.7035025837,315.692982186,588.770346763,106.35652965
885,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
886,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
887,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
888,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
889,0.0,0.0,0.0,0.0,0.0
890,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
891,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
892,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
893,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
894,0.0,0.0,0.0,0.0,0.0
895,0.0,0.0,0.0,0.0,0.0
896,0.0,0.0,0.0,0.0,0.0
897,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
898,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
899,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
900,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
901,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
902,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
903,0.0,0.0,0.0,0.0,0.0
904,16.9078215794,40.7974299842,487.849210965,1038.47984398,192.728924315
905,10.4048132796,25.1061107595,300.214899055,639.064519375,118.602414963
906,10.4048132796,25.1061107595,300.214899055,639.064519375,118.602414963
907,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
908,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
909,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
910,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
911,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
912,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
913,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
914,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
915,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
916,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
917,0.0,0.0,0.0,0.0,0.0
918,0.0,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,0.0,0.0
920,11.7054149395,28.2443746045,337.741761437,718.947584297,133.427716834
921,8.83401667044,108.024366718,256.117340553,378.710044307,64.4600405951
922,8.83401667044,108.024366718,256.117340553,378.710044307,64.4600405951
923,8.56382172123,194.080886521,249.546644434,198.23863416,25.1429680974
924,9.86442338118,197.219150366,287.073506815,278.121699082,39.9682699678
925,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
926,14.5264401226,381.885245353,424.039564103,236.711138477,20.635332454
927,0.0,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,0.0,0.0
930,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
931,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
932,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
933,0.0,0.0,0.0,0.0,0.0
934,0.0,0.0,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,0.0
937,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
938,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
939,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
940,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
941,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
942,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
943,0.0,0.0,0.0,0.0,0.0
944,0.0,0.0,0.0,0.0,0.0
945,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
946,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
947,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
948,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
949,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
950,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
951,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
952,0.0,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0,0.0
954,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
955,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
956,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
957,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
958,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
959,0.0,0.0,0.0,0.0,0.0
960,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
961,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
962,0.0,0.0,0.0,0.0,0.0
963,5.44741504596,143.206967007,159.014836539,88.7666769288,7.73824967025
964,8.04861836586,149.483494697,234.068561303,248.532806773,37.3888534111
965,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
966,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
967,0.0,0.0,0.0,0.0,0.0
968,0.0,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0,0.0
970,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
971,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,0.0,0.0
974,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
975,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
976,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
977,12.7106351072,334.149589684,371.03461859,207.122246167,18.0559158973
978,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
979,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
980,10.8948300919,286.413934015,318.029673077,177.533353858,15.4764993405
981,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
982,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
983,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
984,27.312634859,65.9035407437,788.06411002,1677.54436336,311.331339278
985,20.0242282546,91.6713494983,578.38101886,1147.95180122,210.133642742
986,0.0,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0,0.0
988,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
989,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
990,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
991,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
992,6.50300829975,15.6913192247,187.63431191,399.415324609,74.126509352
993,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
994,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
995,12.7106351072,334.149589684,371.03461859,207.122246167,18.0559158973
996,7.26322006128,190.942622676,212.019782052,118.355569238,10.317666227
997,0.0,0.0,0.0,0.0,0.0
998,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
999,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
1000,0.0,0.0,0.0,0.0,0.0
